Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,hdop,utm_easting,utm_northing,utc,zone,letter
1697493656.2098374,67,0,0,GPS_frame1,42.33887147666666,-71.08835678666667,32.55,1.7,327964.3135200343,4689513.972041586,220056.00,19,T
1697493656.4109912,68,0,20000,GPS_frame1,42.33887445166667,-71.08835628499999,32.812,1.7,327964.362961617,4689514.301377729,220056.20,19,T
1697493656.6156766,69,0,40000,GPS_frame1,42.33887795166667,-71.08835567333334,33.124,1.7,327964.4228969659,4689514.688788572,220056.40,19,T
1697493656.8132007,70,0,60000,GPS_frame1,42.33887786166667,-71.08835561666666,33.115,4.8,327964.42731983296,4689514.678680103,220056.60,19,T
1697493657.0077975,71,0,80000,GPS_frame1,42.338876866666666,-71.08835567333334,33.014,4.8,327964.4199379947,4689514.568307565,220056.80,19,T
1697493657.2140203,72,0,0,GPS_frame1,42.33887620666666,-71.08835558833333,32.974,4.8,327964.42514053313,4689514.494847599,220057.00,19,T
1697493657.4140608,73,0,20000,GPS_frame1,42.33887524,-71.08835563333334,32.882,4.8,327964.4187970903,4689514.387597658,220057.20,19,T
1697493657.6133502,74,0,40000,GPS_frame1,42.33887475333333,-71.08835553333333,32.833,4.8,327964.4257080645,4689514.333354693,220057.40,19,T
1697493657.8178658,75,0,60000,GPS_frame1,42.33887501166667,-71.08835546333333,32.838,4.8,327964.4321793157,4689514.36189902,220057.60,19,T
1697493658.0106003,76,0,80000,GPS_frame1,42.33887481,-71.08835552000001,32.843,4.8,327964.42696102825,4689514.33962012,220057.80,19,T
1697493658.2088857,77,0,0,GPS_frame1,42.33887416833333,-71.08835558000001,32.783,4.8,327964.42026818363,4689514.268489307,220058.00,19,T
1697493658.41058,78,0,20000,GPS_frame1,42.33887374833333,-71.08835552000001,32.745,4.8,327964.42406569107,4689514.221730101,220058.20,19,T
1697493658.607708,79,0,40000,GPS_frame1,42.338873551666666,-71.08835566166667,32.725,4.8,327964.4118585754,4689514.200178392,220058.40,19,T
1697493658.8148139,80,0,60000,GPS_frame1,42.33887372666666,-71.08835564333334,32.741,4.8,327964.4138461638,4689514.2195737185,220058.60,19,T
1697493659.0121849,81,0,80000,GPS_frame1,42.33887377166668,-71.08835552166667,32.737,4.8,327964.42399202206,4689514.224324464,220058.80,19,T
1697493659.2120152,82,0,0,GPS_frame1,42.33887489000001,-71.08835536833334,32.852,4.8,327964.4396737957,4689514.34819665,220059.00,19,T
