Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,hdop,utm_easting,utm_northing,utc,zone,letter
1697495898.9843204,4205,0,0,GPS_frame1,42.33848138666667,-71.08559197999999,9.467,0.9,328191.0212052628,4689465.065269008,223819.00,19,T
1697495899.1835675,4206,0,20000,GPS_frame1,42.33847961666667,-71.08558911666667,9.443,0.9,328191.2522729916,4689464.862938384,223819.20,19,T
1697495899.3876193,4207,0,40000,GPS_frame1,42.33847795166666,-71.08558638833333,9.479,0.9,328191.4725050749,4689464.672539997,223819.40,19,T
1697495899.5856426,4208,0,60000,GPS_frame1,42.338476209999996,-71.08558383833333,9.469,0.9,328191.6778368311,4689464.473988704,223819.60,19,T
1697495899.78211,4209,0,80000,GPS_frame1,42.338474245,-71.08558151833333,9.447,0.9,328191.8636123851,4689464.251102688,223819.80,19,T
1697495899.9838362,4210,0,0,GPS_frame1,42.338472798333335,-71.08557923833334,9.461,0.9,328192.04750434216,4689464.085854467,223820.00,19,T
1697495900.1858766,4211,0,20000,GPS_frame1,42.338470995,-71.08557674833334,9.448,0.9,328192.24772523413,4689463.880576814,223820.20,19,T
1697495900.3824487,4212,0,40000,GPS_frame1,42.33846919333334,-71.08557412166667,9.471,0.9,328192.459209615,4689463.675208094,223820.40,19,T
1697495900.584006,4213,0,60000,GPS_frame1,42.33846741333333,-71.08557163166667,9.487,0.9,328192.6594940815,4689463.472521441,223820.60,19,T
1697495900.7879941,4214,0,80000,GPS_frame1,42.338465416666665,-71.08556933166666,9.464,1.2,328192.8435358021,4689463.246159523,223820.80,19,T
1697495900.9841015,4215,0,0,GPS_frame1,42.338464116666664,-71.08556718666667,9.469,0.9,328193.01670562197,4689463.097470319,223821.00,19,T
1697495901.1843631,4216,0,20000,GPS_frame1,42.33846249166666,-71.085564645,9.452,0.9,328193.2216686893,4689462.911890858,223821.20,19,T
1697495901.3869457,4217,0,40000,GPS_frame1,42.338460745000006,-71.08556192166667,9.456,0.9,328193.44126655685,4689462.71243418,223821.40,19,T
1697495901.5841777,4218,0,60000,GPS_frame1,42.338459295,-71.085559505,9.475,1.1,328193.63640844915,4689462.546539716,223821.60,19,T
1697495901.7838771,4219,0,80000,GPS_frame1,42.33845741166667,-71.08555736666668,9.446,1.1,328193.8074403883,4689462.333089285,223821.80,19,T
1697495901.9911537,4220,0,0,GPS_frame1,42.338455875,-71.08555515666667,9.469,1.1,328193.9853205573,4689462.157988742,223822.00,19,T
1697495902.185534,4221,0,20000,GPS_frame1,42.33845433500001,-71.08555287,9.422,1.1,328194.16950764373,4689461.982363152,223822.20,19,T
1697495902.3848047,4222,0,40000,GPS_frame1,42.33845234333333,-71.08554964166666,9.473,1.1,328194.4300414649,4689461.754680746,223822.40,19,T
1697495902.584148,4223,0,60000,GPS_frame1,42.338450805,-71.08554739,9.514,1.1,328194.6113497262,4689461.57931096,223822.60,19,T
1697495902.782545,4224,0,80000,GPS_frame1,42.33844903999999,-71.08554509333334,9.472,1.1,328194.79574789025,4689461.378680648,223822.80,19,T
1697495902.9894977,4225,0,0,GPS_frame1,42.33844749833334,-71.08554281166667,9.488,1.2,328194.97951856756,4689461.202880115,223823.00,19,T
1697495903.187412,4226,0,20000,GPS_frame1,42.33844602333333,-71.08554065333333,9.459,1.3,328195.153310312,4689461.034731611,223823.20,19,T
1697495903.3826237,4227,0,40000,GPS_frame1,42.33844436333334,-71.08553773,9.445,1.2,328195.389620823,4689460.844494562,223823.40,19,T
1697495903.5805008,4228,0,60000,GPS_frame1,42.33844270833333,-71.08553519666665,9.486,0.9,328195.5938157956,4689460.6556007415,223823.60,19,T
1697495903.786545,4229,0,80000,GPS_frame1,42.338440921666674,-71.08553274833334,9.438,0.9,328195.79064968106,4689460.452258092,223823.80,19,T
1697495903.9860954,4230,0,0,GPS_frame1,42.33843920333334,-71.08553030333334,9.459,0.9,328195.98739507067,4689460.25651008,223824.00,19,T
1697495904.183788,4231,0,20000,GPS_frame1,42.33843754833333,-71.085527705,9.454,0.9,328196.196944939,4689460.067484942,223824.20,19,T
1697495904.3863404,4232,0,40000,GPS_frame1,42.33843570166667,-71.08552476999999,9.442,0.9,328196.4337082661,4689459.856496449,223824.40,19,T
1697495904.5829217,4233,0,60000,GPS_frame1,42.33843402166667,-71.08552219666667,9.474,0.9,328196.64113051037,4689459.664745781,223824.60,19,T
1697495904.7853966,4234,0,80000,GPS_frame1,42.338432184999995,-71.08551954333333,9.456,0.9,328196.85471669544,4689459.455436835,223824.80,19,T
1697495904.9813025,4235,0,0,GPS_frame1,42.33843042,-71.08551714666667,9.455,0.9,328197.0473532288,4689459.254604538,223825.00,19,T
1697495905.187074,4236,0,20000,GPS_frame1,42.33842875166667,-71.08551463333333,9.456,0.9,328197.24986433156,4689459.064270613,223825.20,19,T
1697495905.3887396,4237,0,40000,GPS_frame1,42.338426865,-71.08551151166667,9.449,0.9,328197.50189685414,4689458.848463299,223825.40,19,T
1697495905.5861351,4238,0,60000,GPS_frame1,42.33842512166666,-71.08550889333333,9.483,0.9,328197.71285388863,4689458.649589056,223825.60,19,T
1697495905.78179,4239,0,80000,GPS_frame1,42.33842317666666,-71.08550628666667,9.461,0.9,328197.922300583,4689458.428344847,223825.80,19,T
1697495905.9892826,4240,0,0,GPS_frame1,42.338423111666664,-71.085504125,9.34,0.9,328198.1002070849,4689458.416759438,223826.00,19,T
1697495906.1829927,4241,0,20000,GPS_frame1,42.33842160333334,-71.08550178833335,9.339,0.9,328198.28859974083,4689458.244549282,223826.20,19,T
1697495906.3845804,4242,0,40000,GPS_frame1,42.338419810000005,-71.08549882166668,9.306,0.9,328198.528117221,4689458.03941914,223826.40,19,T
1697495906.5903778,4243,0,60000,GPS_frame1,42.33841824333334,-71.085496245,9.333,0.9,328198.73612283624,4689457.860246604,223826.60,19,T
1697495906.7828956,4244,0,80000,GPS_frame1,42.33841657333334,-71.08549373833333,9.288,1.0,328198.93808026926,4689457.669741132,223826.80,19,T
1697495906.981384,4245,0,0,GPS_frame1,42.33841493166666,-71.08549121833333,9.264,1.2,328199.14121330844,4689457.482354925,223827.00,19,T
1697495907.1880574,4246,0,20000,GPS_frame1,42.33841328666667,-71.08548890666665,9.255,1.1,328199.3271742576,4689457.295019519,223827.20,19,T
1697495907.3880823,4247,0,40000,GPS_frame1,42.338411365,-71.085485835,9.235,1.1,328199.57499246317,4689457.075426825,223827.40,19,T
1697495907.5823953,4248,0,60000,GPS_frame1,42.33840964166667,-71.08548310166665,9.287,1.1,328199.7954780689,4689456.878541141,223827.60,19,T
1697495907.7814143,4249,0,80000,GPS_frame1,42.33840776333333,-71.085480575,9.236,1.2,328199.9985158362,4689456.664861463,223827.80,19,T
1697495907.9848711,4250,0,0,GPS_frame1,42.33840594833334,-71.08547821166667,9.238,1.2,328200.1882702868,4689456.458544486,223828.00,19,T
1697495908.189186,4251,0,20000,GPS_frame1,42.33840421166666,-71.08547558666667,9.236,1.2,328200.3997948433,4689456.26039714,223828.20,19,T
1697495908.387703,4252,0,40000,GPS_frame1,42.33840230166667,-71.08547271166667,9.171,0.9,328200.6314429929,4689456.042497343,223828.40,19,T
1697495908.5839963,4253,0,60000,GPS_frame1,42.33840046666666,-71.08547001833334,9.215,0.9,328200.848329248,4689455.83329278,223828.60,19,T
1697495908.7837174,4254,0,80000,GPS_frame1,42.33839855833333,-71.085467455,9.154,0.9,328201.0543060741,4689455.616207779,223828.80,19,T
1697495908.9854853,4255,0,0,GPS_frame1,42.33839674833333,-71.08546498833333,9.169,0.9,328201.2525870636,4689455.410237264,223829.00,19,T
1697495909.1820621,4256,0,20000,GPS_frame1,42.338394955,-71.08546234833334,9.176,0.9,328201.4651930955,4689455.205767246,223829.20,19,T
1697495909.3857014,4257,0,40000,GPS_frame1,42.33839287000001,-71.08545927499999,9.144,0.9,328201.71270393487,4689454.968034345,223829.40,19,T
1697495909.5817528,4258,0,60000,GPS_frame1,42.33839107000001,-71.085456845,9.174,0.9,328201.90799150115,4689454.763248355,223829.60,19,T
1697495909.7801168,4259,0,80000,GPS_frame1,42.338389155,-71.08545426333333,9.137,0.9,328202.1154605831,4689454.545386065,223829.80,19,T
1697495909.9841821,4260,0,0,GPS_frame1,42.33838745166666,-71.08545176833333,9.148,0.9,328202.3163662981,4689454.351202853,223830.00,19,T
1697495910.1876621,4261,0,20000,GPS_frame1,42.33838576666667,-71.08544922166668,9.133,0.9,328202.52157838177,4689454.158951038,223830.20,19,T
1697495910.3836725,4262,0,40000,GPS_frame1,42.33838406333333,-71.08544623833333,9.129,0.9,328202.76271426945,4689453.963781187,223830.40,19,T
1697495910.5805929,4263,0,60000,GPS_frame1,42.33838239499999,-71.08544386333332,9.137,0.9,328202.95382942935,4689453.773726934,223830.60,19,T
1697495910.7838984,4264,0,80000,GPS_frame1,42.338380576666665,-71.08544158333333,9.096,0.9,328203.13670975185,4689453.5672082715,223830.80,19,T
1697495910.9863067,4265,0,0,GPS_frame1,42.338379163333336,-71.08543923666666,9.111,0.9,328203.3261852067,4689453.40552708,223831.00,19,T
1697495911.1795268,4266,0,20000,GPS_frame1,42.338377525000006,-71.08543667833332,9.063,0.9,328203.5324855676,4689453.218433701,223831.20,19,T
1697495911.3876956,4267,0,40000,GPS_frame1,42.33837568833333,-71.08543377166667,9.065,0.9,328203.7669424063,4689453.0086131375,223831.40,19,T
1697495911.5994813,4268,0,60000,GPS_frame1,42.33837144666666,-71.08543491666666,8.585,1.2,328203.6610629567,4689452.539921795,223831.60,19,T
1697495911.8001587,4269,0,80000,GPS_frame1,42.33836985166666,-71.08543261,8.568,1.2,328203.8467484134,4689452.358148737,223831.80,19,T
1697495912.0018384,4270,0,0,GPS_frame1,42.33836863166666,-71.08543025333333,8.577,1.2,328204.0375742506,4689452.217915555,223832.00,19,T
1697495912.2009816,4271,0,20000,GPS_frame1,42.338367245,-71.08542772000001,8.547,1.2,328204.2425004662,4689452.058818374,223832.20,19,T
1697495912.3991365,4272,0,40000,GPS_frame1,42.338365935,-71.08542541333333,8.59,1.2,328204.4289620928,4689451.90869241,223832.40,19,T
1697495912.603023,4273,0,60000,GPS_frame1,42.33836451166667,-71.08542312833333,8.541,1.3,328204.61333012965,4689451.746025425,223832.60,19,T
1697495912.809656,4274,0,80000,GPS_frame1,42.338362951666674,-71.08542087833332,8.542,1.2,328204.7944426009,4689451.56825337,223832.80,19,T
1697495912.9997628,4275,0,0,GPS_frame1,42.33836144833334,-71.08541868833332,8.549,1.1,328204.9707664466,4689451.396894946,223833.00,19,T
1697495913.2097936,4276,0,20000,GPS_frame1,42.33835961666667,-71.085416185,8.541,0.9,328205.17200936354,4689451.188444548,223833.20,19,T
1697495913.3994114,4277,0,40000,GPS_frame1,42.338357644999995,-71.08541318666667,8.504,0.9,328205.41365041665,4689450.963448118,223833.40,19,T
1697495913.604213,4278,0,60000,GPS_frame1,42.338355881666665,-71.08541051,8.546,0.9,328205.6293591029,4689450.762235427,223833.60,19,T
1697495913.8020718,4279,0,80000,GPS_frame1,42.33835405,-71.08540788333333,8.57,1.1,328205.84076257877,4689450.553535866,223833.80,19,T
1697495914.0000756,4280,0,0,GPS_frame1,42.33835211166667,-71.085405305,8.522,1.1,328206.0478937604,4689450.333089445,223834.00,19,T
1697495914.211099,4281,0,20000,GPS_frame1,42.33835051333334,-71.08540289166667,8.533,1.1,328206.2423577368,4689450.150730806,223834.20,19,T
1697495914.4091084,4282,0,40000,GPS_frame1,42.33834848833333,-71.08539972833334,8.508,1.1,328206.49744674965,4689449.91947879,223834.40,19,T
1697495914.6113865,4283,0,60000,GPS_frame1,42.33834656166667,-71.08539693166668,8.547,0.9,328206.72259661136,4689449.699886764,223834.60,19,T
1697495914.8090613,4284,0,80000,GPS_frame1,42.33834476333333,-71.08539431333334,8.539,1.1,328206.9334044083,4689449.494905488,223834.80,19,T
1697495915.010322,4285,0,0,GPS_frame1,42.338342855,-71.08539183166666,8.53,0.9,328207.1326537029,4689449.277985676,223835.00,19,T
1697495915.212617,4286,0,20000,GPS_frame1,42.338341181666664,-71.0853894,8.533,1.1,328207.3284238405,4689449.087261849,223835.20,19,T
1697495915.465718,4287,0,40000,GPS_frame1,42.338341803333336,-71.08538369333334,8.83,1.1,328207.8002469203,4689449.144763512,223835.40,19,T
1697495915.6705225,4288,0,60000,GPS_frame1,42.33834005333333,-71.08538083166667,8.876,1.3,328208.03123282443,4689448.944657691,223835.60,19,T
1697495915.862781,4289,0,80000,GPS_frame1,42.33833833166667,-71.08537839166667,8.835,1.3,328208.2275578957,4689448.748550006,223835.80,19,T
1697495916.064027,4290,0,0,GPS_frame1,42.33833655499999,-71.08537600666666,8.838,1.3,328208.41920215695,4689448.546446115,223836.00,19,T
1697495916.2418423,4291,0,20000,GPS_frame1,42.338335055,-71.08537346166666,8.887,1.3,328208.6247810751,4689448.3747406965,223836.20,19,T
1697495916.4457965,4292,0,40000,GPS_frame1,42.33833338666667,-71.08537058,8.815,1.3,328208.8576370773,4689448.183662958,223836.40,19,T
1697495916.642033,4293,0,60000,GPS_frame1,42.338331563333334,-71.08536768,8.848,0.9,328209.09158134164,4689447.975336619,223836.60,19,T
1697495916.8373325,4294,0,80000,GPS_frame1,42.33832978666666,-71.08536503333333,8.832,1.1,328209.3047824365,4689447.772704092,223836.80,19,T
1697495917.068637,4295,0,0,GPS_frame1,42.338328094999994,-71.08536236,8.801,0.9,328209.5204118852,4689447.579456297,223837.00,19,T
1697495917.1860197,4296,0,20000,GPS_frame1,42.33832675166666,-71.08536021500001,8.795,0.9,328209.69346444507,4689447.425955696,223837.20,19,T
1697495917.3867707,4297,0,40000,GPS_frame1,42.33832488166666,-71.08535766333333,8.744,0.9,328209.89858505595,4689447.213151166,223837.40,19,T
1697495917.5806773,4298,0,60000,GPS_frame1,42.338323105,-71.08535472,8.771,0.9,328210.13622638106,4689447.009919292,223837.60,19,T
1697495917.7807095,4299,0,80000,GPS_frame1,42.33832133166667,-71.08535231,8.773,0.9,328210.3299393852,4689446.808135094,223837.80,19,T
1697495917.9863358,4300,0,0,GPS_frame1,42.338319471666665,-71.085349985,8.747,0.9,328210.51641386957,4689446.596898954,223838.00,19,T
1697495918.1859574,4301,0,20000,GPS_frame1,42.33831794166667,-71.08534795833333,8.774,0.9,328210.67920953035,4689446.422909545,223838.20,19,T
1697495918.3861372,4302,0,40000,GPS_frame1,42.338316504999995,-71.08534548666667,8.753,0.9,328210.8789196433,4689446.258385037,223838.40,19,T
1697495918.5861962,4303,0,60000,GPS_frame1,42.33831438666666,-71.08534261999999,8.732,1.2,328211.10931460006,4689446.017368614,223838.60,19,T
1697495918.7814286,4304,0,80000,GPS_frame1,42.33831266833334,-71.08534032166668,8.766,1.3,328211.2939780407,4689445.821917377,223838.80,19,T
1697495918.9861512,4305,0,0,GPS_frame1,42.338310705000005,-71.08533778166667,8.702,1.4,328211.497883454,4689445.5987725165,223839.00,19,T
1697495919.183804,4306,0,20000,GPS_frame1,42.33830930166667,-71.08533531500001,8.834,1.4,328211.6972724686,4689445.437959548,223839.20,19,T
1697495919.3818963,4307,0,40000,GPS_frame1,42.338308010000006,-71.08533296666666,8.803,1.6,328211.887216969,4689445.289785392,223839.40,19,T
1697495919.5797212,4308,0,60000,GPS_frame1,42.33830600333334,-71.08533021166666,8.766,1.4,328212.108716685,4689445.0613943385,223839.60,19,T
1697495919.782292,4309,0,80000,GPS_frame1,42.338304279999996,-71.08532790999999,8.755,1.3,328212.29364117346,4689444.865381184,223839.80,19,T
1697495919.9869113,4310,0,0,GPS_frame1,42.338302420000005,-71.08532533333333,8.726,1.3,328212.5008487385,4689444.653636655,223840.00,19,T
1697495920.2767415,4311,0,20000,GPS_frame1,42.33830111666666,-71.08532318833333,8.704,1.4,328212.67401036137,4689444.504577824,223840.20,19,T
1697495920.477323,4312,0,40000,GPS_frame1,42.338299803333335,-71.08532096833332,8.719,1.4,328212.8533234622,4689444.354257052,223840.40,19,T
1697495920.6762297,4313,0,60000,GPS_frame1,42.338298226666666,-71.08531817333332,8.754,1.6,328213.07928950444,4689444.173533441,223840.60,19,T
1697495920.8727708,4314,0,80000,GPS_frame1,42.33829662,-71.08531588833333,8.756,1.6,328213.26315870124,4689443.990508929,223840.80,19,T
1697495921.077404,4315,0,0,GPS_frame1,42.33829485333334,-71.08531352833333,8.775,1.3,328213.4527709057,4689443.789566119,223841.00,19,T
1697495921.2835631,4316,0,20000,GPS_frame1,42.338293371666666,-71.08531155333334,8.737,1.3,328213.61144188524,4689443.621048212,223841.20,19,T
1697495921.4473693,4317,0,40000,GPS_frame1,42.338291855,-71.08530943666666,8.678,1.2,328213.78168844385,4689443.448357616,223841.40,19,T
1697495921.6491745,4318,0,60000,GPS_frame1,42.33829013333334,-71.08530675833335,8.723,1.4,328213.99764837057,4689443.251768595,223841.60,19,T
1697495921.8483129,4319,0,80000,GPS_frame1,42.338288684999995,-71.08530421833333,8.782,1.3,328214.20295636525,4689443.085810638,223841.80,19,T
1697495922.0510054,4320,0,0,GPS_frame1,42.338286966666665,-71.08530183333333,8.736,1.3,328214.3947598072,4689442.890184395,223842.00,19,T
1697495922.2527673,4321,0,20000,GPS_frame1,42.33828518666666,-71.08529954333333,8.73,1.4,328214.5785689767,4689442.687902473,223842.20,19,T
1697495922.4419467,4322,0,40000,GPS_frame1,42.338283706666665,-71.08529713333334,8.75,1.4,328214.7730810167,4689442.518690833,223842.40,19,T
1697495922.6345668,4323,0,60000,GPS_frame1,42.338282288333325,-71.08529465500001,8.709,1.3,328214.97339048015,4689442.356188757,223842.60,19,T
1697495922.8309667,4324,0,80000,GPS_frame1,42.33828038833334,-71.08529166333332,8.793,1.4,328215.21467809693,4689442.139164195,223842.80,19,T
1697495923.0300105,4325,0,0,GPS_frame1,42.338278538333334,-71.08528946666667,8.71,1.4,328215.3906076384,4689441.929297891,223843.00,19,T
1697495923.2264626,4326,0,20000,GPS_frame1,42.338276835,-71.08528730500001,8.702,1.4,328215.56405318767,4689441.735788519,223843.20,19,T
1697495923.431929,4327,0,40000,GPS_frame1,42.33827542000001,-71.08528504833333,8.751,1.4,328215.7461102698,4689441.574104439,223843.40,19,T
1697495923.6389313,4328,0,60000,GPS_frame1,42.33827357166667,-71.085282505,8.69,1.4,328215.95060371805,4689441.363722853,223843.60,19,T
1697495923.8449497,4329,0,80000,GPS_frame1,42.33827185333333,-71.08527967666667,8.779,1.4,328216.1789302554,4689441.167201003,223843.80,19,T
1697495924.0422575,4330,0,0,GPS_frame1,42.33827024000001,-71.08527731999999,8.719,1.4,328216.3686855565,4689440.9832915105,223844.00,19,T
1697495924.2756283,4331,0,20000,GPS_frame1,42.33826856333334,-71.085275225,8.676,1.4,328216.53671159036,4689440.792877977,223844.20,19,T
1697495924.45627,4332,0,40000,GPS_frame1,42.338266923333336,-71.08527278333332,8.689,1.4,328216.73339682515,4689440.605835639,223844.40,19,T
1697495924.6499906,4333,0,60000,GPS_frame1,42.338265535,-71.08527021666667,8.695,1.9,328216.9410652203,4689440.446486435,223844.60,19,T
1697495924.8478215,4334,0,80000,GPS_frame1,42.33826381166667,-71.08526738833332,8.746,1.9,328217.1693782001,4689440.249409408,223844.80,19,T
1697495925.0600967,4335,0,0,GPS_frame1,42.33826231333334,-71.08526540833333,8.689,1.9,328217.32841587864,4689440.079030783,223845.00,19,T
1697495925.2625666,4336,0,20000,GPS_frame1,42.33826122833334,-71.08526386,8.646,1.9,328217.45301723847,4689439.955421758,223845.20,19,T
1697495925.4422402,4337,0,40000,GPS_frame1,42.33826007333334,-71.08526230333334,8.61,1.9,328217.57811450737,4689439.824022936,223845.40,19,T
1697495925.6447935,4338,0,60000,GPS_frame1,42.338259538333325,-71.085261,8.644,2.6,328217.68402980274,4689439.761982184,223845.60,19,T
1697495925.847325,4339,0,80000,GPS_frame1,42.33825920333334,-71.08526005833333,8.731,1.3,328217.76069463347,4689439.722880574,223845.80,19,T
1697495926.0453405,4340,0,0,GPS_frame1,42.338258781666674,-71.08525898166666,8.715,1.3,328217.8482451336,4689439.673882555,223846.00,19,T
1697495926.2511022,4341,0,20000,GPS_frame1,42.33825866666666,-71.08525777666667,8.708,1.3,328217.9472031592,4689439.658678264,223846.20,19,T
1697495926.4374223,4342,0,40000,GPS_frame1,42.338259189999995,-71.08525649666667,8.702,1.3,328218.05407812115,4689439.714204504,223846.40,19,T
1697495926.6371565,4343,0,60000,GPS_frame1,42.33826012333334,-71.08525501166667,8.671,2.5,328218.17895800126,4689439.814843965,223846.60,19,T
