Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,hdop,utm_easting,utm_northing,utc,zone,letter
1697494432.735433,83,0,80000,GPS_frame1,42.33871867333334,-71.08860347333332,13.617,3.4,327943.5742260364,4689497.503536012,221352.80,19,T
1697494432.936383,84,0,0,GPS_frame1,42.33871751,-71.08860624333333,13.619,3.4,327943.34285454056,4689497.379961812,221353.00,19,T
1697494433.141907,85,0,20000,GPS_frame1,42.338716928333334,-71.08861034166667,13.408,3.0,327943.0036385853,4689497.323665189,221353.20,19,T
1697494433.345229,86,0,40000,GPS_frame1,42.33871491333333,-71.08861173333334,13.617,3.0,327942.8834942149,4689497.102730809,221353.40,19,T
1697494433.5312011,87,0,60000,GPS_frame1,42.33871315500001,-71.08861471166666,13.637,0.8,327942.6333368928,4689496.913507971,221353.60,19,T
1697494433.7286706,88,0,80000,GPS_frame1,42.338712044999994,-71.08861748166667,13.735,1.0,327942.40211082646,4689496.795856061,221353.80,19,T
1697494433.9250743,89,0,0,GPS_frame1,42.33871035833334,-71.08861973166667,13.88,0.9,327942.2121506141,4689496.613117475,221354.00,19,T
1697494434.130931,90,0,20000,GPS_frame1,42.33870929166666,-71.08862024499999,14.054,3.2,327942.1669517802,4689496.49571099,221354.20,19,T
1697494434.3338969,91,0,40000,GPS_frame1,42.338703095,-71.08861707,13.825,104.5,327942.41161372885,4689495.801193546,221354.40,19,T
1697494434.5262952,92,0,60000,GPS_frame1,42.338706986666665,-71.08862586833334,13.595,1.0,327941.6974025826,4689496.251137232,221354.60,19,T
1697494434.723559,93,0,80000,GPS_frame1,42.33871078833334,-71.08863175500001,13.1,3.4,327941.2228154063,4689496.685195308,221354.80,19,T
1697494434.922417,94,0,0,GPS_frame1,42.33869940500001,-71.08862161833333,14.956,20.9,327942.0268477317,4689495.400650754,221355.00,19,T
1697494435.129749,95,0,20000,GPS_frame1,42.338697751666665,-71.08862256,15.418,1.1,327941.9447617242,4689495.218966137,221355.20,19,T
1697494435.322035,96,0,40000,GPS_frame1,42.338695891666674,-71.08862367166667,16.021,1.1,327941.84810706135,4689495.014676762,221355.40,19,T
1697494435.5207148,97,0,60000,GPS_frame1,42.33869488166667,-71.08862315666667,16.642,1.1,327941.88777909987,4689494.901481816,221355.60,19,T
1697494435.7258396,98,0,80000,GPS_frame1,42.33869372666666,-71.08862288499999,17.396,1.0,327941.90700932674,4689494.772678116,221355.80,19,T
1697494435.9260647,99,0,0,GPS_frame1,42.338691406666676,-71.088624145,17.564,0.9,327941.7968799835,4689494.517609393,221356.00,19,T
1697494436.134924,100,0,20000,GPS_frame1,42.33868447666667,-71.08862681333333,16.771,0.8,327941.5581552586,4689493.753485005,221356.20,19,T
1697494436.3330956,101,0,40000,GPS_frame1,42.338681295,-71.08862824333333,16.923,0.8,327941.4316707135,4689493.403078751,221356.40,19,T
1697494436.5264719,102,0,60000,GPS_frame1,42.338676575,-71.08862737666666,17.528,0.8,327941.4901947759,4689492.877204885,221356.60,19,T
1697494436.7306943,103,0,80000,GPS_frame1,42.33868159666666,-71.08863813833334,16.144,2.1,327940.61732177227,4689493.456599459,221356.80,19,T
1697494436.9359004,104,0,0,GPS_frame1,42.33868540333333,-71.088646655,15.178,2.1,327939.92608295474,4689493.896534754,221357.00,19,T
1697494437.1376016,105,0,20000,GPS_frame1,42.33868662166666,-71.08865264166667,14.612,2.1,327939.43621134653,4689494.043935763,221357.20,19,T
1697494437.333641,106,0,40000,GPS_frame1,42.338683985,-71.08865331,14.794,3.4,327939.37396097137,4689493.752506376,221357.40,19,T
1697494437.5306025,107,0,60000,GPS_frame1,42.33868518833333,-71.08865906,14.169,2.1,327938.9035455643,4689493.897762877,221357.60,19,T
1697494437.7338665,108,0,80000,GPS_frame1,42.33868729000001,-71.08866613833334,13.2,10.9,327938.3261494339,4689494.145460478,221357.80,19,T
1697494437.926104,109,0,0,GPS_frame1,42.33868581,-71.08866884333334,12.919,119.8,327938.09926884854,4689493.986591486,221358.00,19,T
1697494438.1330216,110,0,20000,GPS_frame1,42.33868482,-71.08867007166667,12.555,120.2,327937.99537578004,4689493.879145132,221358.20,19,T
1697494438.3295736,111,0,40000,GPS_frame1,42.33868325333333,-71.08867161333333,12.166,120.6,327937.86409672984,4689493.708298381,221358.40,19,T
1697494438.5241613,112,0,60000,GPS_frame1,42.33868145166666,-71.08867347333333,11.68,0.9,327937.7059516979,4689493.512000841,221358.60,19,T
1697494438.7315395,113,0,80000,GPS_frame1,42.338679193333334,-71.08867343333333,11.214,0.9,327937.7030872314,4689493.26114914,221358.80,19,T
1697494438.9252207,114,0,0,GPS_frame1,42.338679565,-71.08867940666667,11.171,7.6,327937.21200469474,4689493.314507424,221359.00,19,T
1697494439.1304898,115,0,20000,GPS_frame1,42.338683485000004,-71.08869217333333,11.417,7.6,327936.17095089855,4689493.775628141,221359.20,19,T
1697494439.3305504,116,0,40000,GPS_frame1,42.33868214333334,-71.08869444333332,11.258,7.6,327935.9802838167,4689493.631239817,221359.40,19,T
1697494439.528665,117,0,60000,GPS_frame1,42.338680225000004,-71.088696215,11.18,10.9,327935.8290976024,4689493.421808619,221359.60,19,T
1697494439.727243,118,0,80000,GPS_frame1,42.338679004999996,-71.08869630166667,10.75,10.9,327935.81863014493,4689493.286512268,221359.80,19,T
1697494439.9220943,119,0,0,GPS_frame1,42.33867782666666,-71.08869965000001,10.584,10.9,327935.5395730834,4689493.162442996,221400.00,19,T
1697494440.1342797,120,0,20000,GPS_frame1,42.33867635833334,-71.08870219833334,10.147,10.9,327935.325630766,4689493.004552557,221400.20,19,T
1697494440.3330224,121,0,40000,GPS_frame1,42.33867647833334,-71.08870727499999,9.938,10.9,327934.90773114184,4689493.02815083,221400.40,19,T
1697494440.5261157,122,0,60000,GPS_frame1,42.33867612166667,-71.08871256166667,9.966,1.0,327934.47123109025,4689492.999243878,221400.60,19,T
1697494440.7350721,123,0,80000,GPS_frame1,42.33867437000001,-71.088715615,10.177,0.9,327934.2149129069,4689492.810913381,221400.80,19,T
1697494440.925666,124,0,0,GPS_frame1,42.338672753333334,-71.08871926333333,10.541,0.9,327933.9099455286,4689492.638777674,221401.00,19,T
1697494441.1352186,125,0,20000,GPS_frame1,42.33867016000001,-71.08872097666668,10.957,166.7,327933.7617237098,4689492.354274853,221401.20,19,T
1697494441.3302965,126,0,40000,GPS_frame1,42.338673414999995,-71.08873291666667,11.881,165.3,327932.78695869574,4689492.739880012,221401.40,19,T
1697494441.526155,127,0,60000,GPS_frame1,42.33867182666666,-71.08873724666667,12.614,163.9,327932.42591136263,4689492.572270015,221401.60,19,T
1697494441.7330837,128,0,80000,GPS_frame1,42.33867120333333,-71.08874293000001,14.23,162.6,327931.95600561576,4689492.514554621,221401.80,19,T
1697494441.9309056,129,0,0,GPS_frame1,42.33865895,-71.08872519333333,13.157,2.1,327933.38376864255,4689491.118022484,221402.00,19,T
1697494442.1339936,130,0,20000,GPS_frame1,42.338650008333325,-71.088714395,11.208,2.1,327934.24896981625,4689490.103266584,221402.20,19,T
1697494442.3796725,131,0,40000,GPS_frame1,42.33864995166667,-71.08871909333334,11.155,3.0,327933.8617560797,4689490.106481824,221402.40,19,T
1697494442.5285475,132,0,60000,GPS_frame1,42.33864838166666,-71.08872148833333,11.221,3.2,327933.66016826604,4689489.93699183,221402.60,19,T
1697494442.733746,133,0,80000,GPS_frame1,42.33864254499999,-71.08871962666667,11.862,46.7,327933.7976162732,4689489.285107032,221402.80,19,T
1697494442.9292727,134,0,0,GPS_frame1,42.338641975,-71.08872376166667,11.763,155.0,327933.4554109692,4689489.230180551,221403.00,19,T
1697494443.1353645,135,0,20000,GPS_frame1,42.33864109666667,-71.08872645666666,11.393,10.9,327933.2309950638,4689489.138101987,221403.20,19,T
1697494443.335816,136,0,40000,GPS_frame1,42.33863502999999,-71.08872193333333,11.385,3.9,327933.5870897824,4689488.455291211,221403.40,19,T
1697494443.5347803,137,0,60000,GPS_frame1,42.338629855,-71.088720445,11.705,3.9,327933.6955865624,4689487.8776349565,221403.60,19,T
1697494443.7294593,138,0,80000,GPS_frame1,42.338629178333335,-71.088724425,11.485,10.9,327933.36585949024,4689487.810550293,221403.80,19,T
1697494443.9281776,139,0,0,GPS_frame1,42.33862781999999,-71.08872588166668,11.038,10.9,327933.24215096707,4689487.662665449,221404.00,19,T
1697494444.131912,140,0,20000,GPS_frame1,42.33862579,-71.08872573833334,10.372,10.9,327933.2484219971,4689487.436959322,221404.20,19,T
1697494444.3378863,141,0,40000,GPS_frame1,42.33862415833334,-71.08872607833334,9.889,10.9,327933.21596144047,4689487.25646317,221404.40,19,T
1697494444.53234,142,0,60000,GPS_frame1,42.33862153666667,-71.08872782666667,9.498,0.9,327933.06477883446,4689486.968884988,221404.60,19,T
1697494444.7321718,143,0,80000,GPS_frame1,42.338618415000006,-71.08872802833334,9.079,0.9,327933.03965030913,4689486.622655723,221404.80,19,T
1697494444.928141,144,0,0,GPS_frame1,42.338616781666666,-71.08872838166667,8.615,0.9,327933.00608676765,4689486.442001485,221405.00,19,T
1697494445.1362882,145,0,20000,GPS_frame1,42.338613908333336,-71.08872805,8.023,0.9,327933.0255728154,4689486.12226848,221405.20,19,T
1697494445.371428,146,0,40000,GPS_frame1,42.33861026166666,-71.08872705,7.506,1.0,327933.0980083198,4689485.715310226,221405.40,19,T
1697494445.531558,147,0,60000,GPS_frame1,42.33861031333333,-71.08873089166667,7.44,7.6,327932.78166398697,4689485.728821536,221405.60,19,T
1697494445.7331169,148,0,80000,GPS_frame1,42.33860733833333,-71.08873043166666,6.974,0.8,327932.8114451134,4689485.397539521,221405.80,19,T
1697494445.9387023,149,0,0,GPS_frame1,42.33861721333333,-71.08875679166667,9.65,5.3,327930.6667838621,4689486.547426534,221406.00,19,T
1697494446.132329,150,0,20000,GPS_frame1,42.33859888833334,-71.08872948666667,7.363,1.7,327932.8662478422,4689484.457318901,221406.20,19,T
1697494446.3279548,151,0,40000,GPS_frame1,42.338603315,-71.08874435666667,8.811,4.3,327931.65329752956,4689484.978958109,221406.40,19,T
1697494446.5263402,152,0,60000,GPS_frame1,42.338603029999994,-71.08874848666666,8.968,4.3,327931.3122812916,4689484.955668692,221406.60,19,T
1697494446.7287605,153,0,80000,GPS_frame1,42.33860146166667,-71.08875164,9.065,135.0,327931.0482245792,4689484.787898443,221406.80,19,T
1697494446.9278986,154,0,0,GPS_frame1,42.338595258333335,-71.08874607,8.869,44.6,327931.4901733764,4689484.087793681,221407.00,19,T
1697494447.1339808,155,0,20000,GPS_frame1,42.33859090666667,-71.08874435833333,8.93,0.9,327931.61931456433,4689483.601110356,221407.20,19,T
1697494447.327438,156,0,40000,GPS_frame1,42.33858673500001,-71.088743825,8.571,0.9,327931.6518729294,4689483.136799197,221407.40,19,T
1697494447.5268245,157,0,60000,GPS_frame1,42.338586613333334,-71.08875009833334,9.164,11.3,327931.13472936145,4689483.135984062,221407.60,19,T
1697494447.7282076,158,0,80000,GPS_frame1,42.33858664166667,-71.088756915,9.701,0.9,327930.5732338873,4689483.152924846,221407.80,19,T
1697494447.928193,159,0,0,GPS_frame1,42.33858660333333,-71.08876521333333,10.436,0.9,327929.8894934452,4689483.165461246,221408.00,19,T
1697494448.1783724,160,0,20000,GPS_frame1,42.33858787999999,-71.088772245,10.954,1.0,327929.3136908424,4689483.321455148,221408.20,19,T
1697494448.3717678,161,0,40000,GPS_frame1,42.338590139999994,-71.08878168833333,11.337,10.9,327928.5418918413,4689483.59152124,221408.40,19,T
1697494448.5685089,162,0,60000,GPS_frame1,42.33858961833333,-71.08878438666667,10.827,10.9,327928.3181739575,4689483.5390546955,221408.60,19,T
1697494448.7692115,163,0,80000,GPS_frame1,42.338584579999996,-71.088776055,9.045,10.9,327928.9908128431,4689482.962725429,221408.80,19,T
1697494448.9243066,164,0,0,GPS_frame1,42.33858401166667,-71.08878141666668,9.168,10.9,327928.547556089,4689482.910466625,221409.00,19,T
1697494449.1702535,165,0,20000,GPS_frame1,42.33857642833333,-71.08877385666666,8.836,43.6,327929.14968138386,4689482.053096075,221409.20,19,T
1697494449.3732033,166,0,40000,GPS_frame1,42.33857547666666,-71.08877759333333,9.092,6.0,327928.8392502356,4689481.954982528,221409.40,19,T
1697494449.5266876,167,0,60000,GPS_frame1,42.33857442,-71.08877968666667,9.057,6.0,327928.6639142954,4689481.841883962,221409.60,19,T
1697494449.7257683,168,0,80000,GPS_frame1,42.338573705,-71.08878359833334,8.858,6.0,327928.3397117798,4689481.770404616,221409.80,19,T
1697494449.927479,169,0,0,GPS_frame1,42.338572989999996,-71.08878785499999,8.78,0.9,327927.98708735465,4689481.699623456,221410.00,19,T
1697494450.135479,170,0,20000,GPS_frame1,42.338573690000004,-71.08879425666667,7.93,7.6,327927.46161254414,4689481.790308136,221410.20,19,T
1697494450.332865,171,0,40000,GPS_frame1,42.33856864999999,-71.08879336666668,9.296,1.8,327927.5211851166,4689481.228853347,221410.40,19,T
1697494450.5339954,172,0,60000,GPS_frame1,42.33856595666666,-71.08879430333333,9.344,5.1,327927.43667366967,4689480.931674674,221410.60,19,T
1697494450.7313747,173,0,80000,GPS_frame1,42.338562544999995,-71.08879325,8.956,3.9,327927.5141436704,4689480.550703394,221410.80,19,T
1697494450.9288182,174,0,0,GPS_frame1,42.33855968833333,-71.088793485,8.768,2.0,327927.48699163925,4689480.233967836,221411.00,19,T
1697494451.1315272,175,0,20000,GPS_frame1,42.338556563333334,-71.08879397166668,8.437,2.0,327927.438374774,4689479.887945199,221411.20,19,T
1697494451.3700578,176,0,40000,GPS_frame1,42.338552240000006,-71.08879292833333,8.31,42.6,327927.5125341991,4689479.4057605015,221411.40,19,T
1697494451.576271,177,0,60000,GPS_frame1,42.33855237666667,-71.08879746166667,8.493,3.2,327927.1394403014,4689479.43011038,221411.60,19,T
1697494451.7682467,178,0,80000,GPS_frame1,42.338552913333324,-71.08880210166667,8.471,1.0,327926.75865004933,4689479.4990931,221411.80,19,T
1697494451.9207368,179,0,0,GPS_frame1,42.338550125,-71.08880385333333,8.772,114.7,327926.6067377982,4689479.193014728,221412.00,19,T
1697494452.1285412,180,0,20000,GPS_frame1,42.33854841000001,-71.08880686833332,8.926,114.1,327926.35367691936,4689479.008678483,221412.20,19,T
1697494452.323363,181,0,40000,GPS_frame1,42.338548589999995,-71.08881241666667,8.969,113.4,327925.89708310965,4689479.039894327,221412.40,19,T
1697494452.5294075,182,0,60000,GPS_frame1,42.33854704833334,-71.08881605,9.133,112.8,327925.59355525067,4689478.8760567885,221412.60,19,T
1697494452.7275827,183,0,80000,GPS_frame1,42.33854832666666,-71.08882551,10.289,2.1,327924.8177050762,4689479.037150381,221412.80,19,T
1697494452.9208033,184,0,0,GPS_frame1,42.338544305000006,-71.08882306833334,9.513,1.5,327925.0078852181,4689478.585633603,221413.00,19,T
1697494453.1294723,185,0,20000,GPS_frame1,42.33854342833333,-71.08882561833335,9.292,10.9,327924.7954188462,4689478.493446927,221413.20,19,T
1697494453.328101,186,0,40000,GPS_frame1,42.33854196166667,-71.08882923666667,9.153,10.9,327924.4933312567,4689478.3379072575,221413.40,19,T
1697494453.5261688,187,0,60000,GPS_frame1,42.33854172166666,-71.08883432333333,9.221,10.9,327924.0736249337,4689478.321551123,221413.60,19,T
1697494453.7291245,188,0,80000,GPS_frame1,42.338540849999994,-71.08883965,9.756,56.9,327923.6324237945,4689478.23553893,221413.80,19,T
1697494453.9212403,189,0,0,GPS_frame1,42.338539450000006,-71.08884321666666,10.005,56.9,327923.33477444004,4689478.0872975765,221414.00,19,T
1697494454.1227553,190,0,20000,GPS_frame1,42.33853974666666,-71.08884933666667,10.485,107.9,327922.8314035561,4689478.132625472,221414.20,19,T
