Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,hdop,utm_easting,utm_northing,utc,zone,letter
1697494931.288063,34,0,20000,GPS_frame1,42.33861466666667,-71.08576334666667,6.662,1.5,328177.26662440505,4689480.211273193,222211.20,19,T
1697494931.4813223,35,0,40000,GPS_frame1,42.33861481,-71.08576340500001,6.627,1.5,328177.26220917684,4689480.227307146,222211.40,19,T
1697494931.6776278,36,0,60000,GPS_frame1,42.338614830000004,-71.08576354833333,6.596,1.5,328177.25045552873,4689480.229817634,222211.60,19,T
1697494931.8783503,37,0,80000,GPS_frame1,42.33861469166666,-71.0857636,6.585,1.5,328177.24582232354,4689480.2145611765,222211.80,19,T
1697494932.086049,38,0,0,GPS_frame1,42.338614465,-71.08576362000001,6.564,1.4,328177.24355729355,4689480.189431986,222212.00,19,T
1697494932.2773714,39,0,20000,GPS_frame1,42.338614405,-71.08576363499999,6.56,1.4,328177.24215813575,4689480.182799755,222212.20,19,T
1697494932.4814632,40,0,40000,GPS_frame1,42.338614254999996,-71.08576347166667,6.573,1.4,328177.2552053394,4689480.16581334,222212.40,19,T
1697494932.6757646,41,0,60000,GPS_frame1,42.33861420333333,-71.08576350833333,6.562,1.4,328177.2520439299,4689480.160150245,222212.60,19,T
1697494932.8823233,42,0,80000,GPS_frame1,42.33861414166666,-71.08576357,6.542,1.3,328177.24679572403,4689480.153427244,222212.80,19,T
1697494933.081846,43,0,0,GPS_frame1,42.33861411333334,-71.08576362666666,6.535,1.3,328177.24205022457,4689480.1503955545,222213.00,19,T
1697494933.2872767,44,0,20000,GPS_frame1,42.33861410166666,-71.08576371166667,6.524,1.3,328177.2350159536,4689480.149271823,222213.20,19,T
1697494933.4799004,45,0,40000,GPS_frame1,42.338614076666666,-71.08576375333334,6.517,1.3,328177.23151526554,4689480.146579962,222213.40,19,T
1697494933.6807742,46,0,60000,GPS_frame1,42.33861394833334,-71.08576378833332,6.493,1.3,328177.22828233754,4689480.132400249,222213.60,19,T
1697494933.8860781,47,0,80000,GPS_frame1,42.33861384499999,-71.08576376166667,6.482,1.3,328177.2301977421,4689480.120871982,222213.80,19,T
1697494934.0826466,48,0,0,GPS_frame1,42.33861377833333,-71.08576381333334,6.47,1.3,328177.2257597397,4689480.113573562,222214.00,19,T
1697494934.2843096,49,0,20000,GPS_frame1,42.338613635,-71.08576384,6.468,1.3,328177.2231724763,4689480.097711375,222214.20,19,T
1697494934.4823673,50,0,40000,GPS_frame1,42.338613505,-71.08576386,6.444,1.3,328177.22117074305,4689480.0833162805,222214.40,19,T
1697494934.678316,51,0,60000,GPS_frame1,42.338613393333326,-71.08576385500001,6.435,1.3,328177.2212784998,4689480.070906443,222214.60,19,T
1697494934.8823578,52,0,80000,GPS_frame1,42.33861325333334,-71.08576383333335,6.429,1.3,328177.22268212115,4689480.055316729,222214.80,19,T
1697494935.077663,53,0,0,GPS_frame1,42.33861313166667,-71.08576384166666,6.421,1.3,328177.2216642135,4689480.041823412,222215.00,19,T
1697494935.278497,54,0,20000,GPS_frame1,42.33861307833334,-71.08576394333333,6.413,1.3,328177.2131434148,4689480.036106595,222215.20,19,T
1697494935.4778197,55,0,40000,GPS_frame1,42.338613040000006,-71.085763935,6.406,1.3,328177.21372552286,4689480.031833131,222215.40,19,T
1697494935.6795497,56,0,60000,GPS_frame1,42.338612958333336,-71.08576395666667,6.394,1.3,328177.2117181347,4689480.022808453,222215.60,19,T
1697494935.8803036,57,0,80000,GPS_frame1,42.33861290833333,-71.08576398833334,6.385,1.3,328177.2089731746,4689480.017320324,222215.80,19,T
1697494936.0844767,58,0,0,GPS_frame1,42.33861283166666,-71.08576400666668,6.376,1.3,328177.2072540098,4689480.008844121,222216.00,19,T
1697494936.284238,59,0,20000,GPS_frame1,42.338612775,-71.085764055,6.367,1.3,328177.2031178558,4689480.002649389,222216.20,19,T
1697494936.4874,60,0,40000,GPS_frame1,42.338612766666664,-71.085764095,6.365,1.3,328177.199799867,4689480.001804867,222216.40,19,T
1697494936.6869793,61,0,60000,GPS_frame1,42.33861273000001,-71.08576411333334,6.358,1.3,328177.19818965264,4689479.997770362,222216.60,19,T
1697494936.8835886,62,0,80000,GPS_frame1,42.33861271333333,-71.08576408666666,6.357,1.3,328177.2003411186,4689479.995865767,222216.80,19,T
1697494937.0797598,63,0,0,GPS_frame1,42.338612690000005,-71.08576412166667,6.353,1.3,328177.1973941854,4689479.993345505,222217.00,19,T
1697494937.284928,64,0,20000,GPS_frame1,42.338612695,-71.085764145,6.353,1.3,328177.195485551,4689479.993947867,222217.20,19,T
1697494937.4855754,65,0,40000,GPS_frame1,42.338612594999994,-71.085764155,6.339,1.3,328177.1943893528,4689479.982863836,222217.40,19,T
1697494937.6808822,66,0,60000,GPS_frame1,42.33861253166666,-71.085764175,6.33,1.3,328177.1925692035,4689479.975871567,222217.60,19,T
1697494937.8856037,67,0,80000,GPS_frame1,42.33861248,-71.0857642,6.323,1.3,328177.1903689173,4689479.970184897,222217.80,19,T
1697494938.0847464,68,0,0,GPS_frame1,42.33861244166666,-71.08576421333333,6.315,1.3,328177.18916607543,4689479.9659552155,222218.00,19,T
1697494938.2833526,69,0,20000,GPS_frame1,42.33861242166666,-71.08576423999999,6.302,1.3,328177.18691474246,4689479.963788255,222218.20,19,T
1697494938.4832537,70,0,40000,GPS_frame1,42.338612355,-71.08576428166666,6.295,1.3,328177.1833005642,4689479.956469628,222218.40,19,T
1697494938.6834364,71,0,60000,GPS_frame1,42.33861227833333,-71.08576434666666,6.282,1.3,328177.17773689295,4689479.948087728,222218.60,19,T
1697494938.8809228,72,0,80000,GPS_frame1,42.33861222,-71.08576440499999,6.27,1.3,328177.1727723771,4689479.941728133,222218.80,19,T
1697494939.0846035,73,0,0,GPS_frame1,42.33861214666668,-71.08576443,6.267,1.3,328177.17051307595,4689479.933635545,222219.00,19,T
1697494939.286465,74,0,20000,GPS_frame1,42.33861206833333,-71.08576446000001,6.255,1.3,328177.1678282459,4689479.9249978475,222219.20,19,T
1697494939.4862287,75,0,40000,GPS_frame1,42.33861197833333,-71.08576447499999,6.249,1.3,328177.16634737724,4689479.915034344,222219.40,19,T
1697494939.682248,76,0,60000,GPS_frame1,42.338611879999995,-71.08576449499999,6.237,1.3,328177.1644318942,4689479.9041555915,222219.60,19,T
1697494939.8839245,77,0,80000,GPS_frame1,42.33861177833334,-71.08576454,6.227,1.3,328177.1604477755,4689479.892957216,222219.80,19,T
1697494940.0914853,78,0,0,GPS_frame1,42.33861166666667,-71.08576455666666,6.222,1.3,328177.1587705865,4689479.880591164,222220.00,19,T
1697494940.2864366,79,0,20000,GPS_frame1,42.33861166333333,-71.08576460166667,6.22,1.3,328177.1550543042,4689479.880311956,222220.20,19,T
1697494940.4842389,80,0,40000,GPS_frame1,42.338611588333336,-71.08576464333333,6.215,1.3,328177.1514174258,4689479.872067975,222220.40,19,T
1697494940.6836312,81,0,60000,GPS_frame1,42.33861150999999,-71.08576465666667,6.206,1.3,328177.1501056355,4689479.863396599,222220.60,19,T
1697494940.8830426,82,0,80000,GPS_frame1,42.338611485,-71.08576467666667,6.203,1.3,328177.148389895,4689479.860660953,222220.80,19,T
1697494941.0842762,83,0,0,GPS_frame1,42.338611406666665,-71.08576469333335,6.191,1.3,328177.14680349594,4689479.851996314,222221.00,19,T
1697494941.3371956,84,0,20000,GPS_frame1,42.338611363333335,-71.08576474166667,6.185,1.3,328177.14270365867,4689479.847282147,222221.20,19,T
1697494941.4879649,85,0,40000,GPS_frame1,42.33861128,-71.08576471666667,6.177,1.3,328177.14453623514,4689479.837978096,222221.40,19,T
1697494941.6829197,86,0,60000,GPS_frame1,42.338611218333334,-71.08576477666666,6.176,1.3,328177.1394253323,4689479.831251727,222221.60,19,T
1697494941.8824098,87,0,80000,GPS_frame1,42.33861113166666,-71.08576475666668,6.17,1.3,328177.14083691733,4689479.821587641,222221.80,19,T
1697494942.0883296,88,0,0,GPS_frame1,42.33861112500001,-71.08576478166667,6.172,1.3,328177.13875920454,4689479.820897877,222222.00,19,T
1697494942.2838492,89,0,20000,GPS_frame1,42.33861106833333,-71.085764805,6.172,1.3,328177.1366826069,4689479.814652626,222222.20,19,T
1697494942.4861858,90,0,40000,GPS_frame1,42.33861101666666,-71.085764825,6.171,1.3,328177.1348942327,4689479.808955851,222222.40,19,T
1697494942.681862,91,0,60000,GPS_frame1,42.33861094833334,-71.08576484,6.162,1.3,328177.13347237464,4689479.801398269,222222.60,19,T
1697494942.8824148,92,0,80000,GPS_frame1,42.33861090333333,-71.08576486833334,6.162,1.3,328177.13101564,4689479.796458615,222222.80,19,T
1697494943.082478,93,0,0,GPS_frame1,42.338610831666664,-71.08576487,6.151,1.3,328177.13068313367,4689479.788503946,222223.00,19,T
1697494943.286161,94,0,20000,GPS_frame1,42.33861074166666,-71.08576489000001,6.142,1.3,328177.1287903486,4689479.778550547,222223.20,19,T
1697494943.482263,95,0,40000,GPS_frame1,42.338610675000005,-71.08576491833334,6.137,1.3,328177.1262746012,4689479.7712049745,222223.40,19,T
1697494943.681348,96,0,60000,GPS_frame1,42.338610636666665,-71.08576494,6.132,1.3,328177.1243852404,4689479.766992134,222223.60,19,T
1697494943.8839145,97,0,80000,GPS_frame1,42.338610556666666,-71.08576495666667,6.12,1.3,328177.1227943038,4689479.758142422,222223.80,19,T
1697494944.081634,98,0,0,GPS_frame1,42.338610503333335,-71.08576496833332,6.111,1.3,328177.121687911,4689479.752243738,222224.00,19,T
1697494944.2818806,99,0,20000,GPS_frame1,42.33861042833334,-71.08576500666666,6.105,1.3,328177.11832564126,4689479.743993022,222224.20,19,T
1697494944.4856749,100,0,40000,GPS_frame1,42.33861036666667,-71.08576500833333,6.094,1.3,328177.1180203726,4689479.737148777,222224.40,19,T
1697494944.6854439,101,0,60000,GPS_frame1,42.338610275,-71.08576499666667,6.085,1.3,328177.11873181997,4689479.726946315,222224.60,19,T
1697494944.8830447,102,0,80000,GPS_frame1,42.338610225000004,-71.08576498166667,6.084,1.3,328177.1198313663,4689479.721363884,222224.80,19,T
1697494945.0838125,103,0,0,GPS_frame1,42.33861015666666,-71.085764935,6.088,1.3,328177.12348974904,4689479.713681688,222225.00,19,T
1697494945.2839568,104,0,20000,GPS_frame1,42.33861008666666,-71.08576496666666,6.078,1.3,328177.12069031363,4689479.705972711,222225.20,19,T
1697494945.4823754,105,0,40000,GPS_frame1,42.33861000333333,-71.08576497333334,6.061,1.3,328177.1199141159,4689479.6967326505,222225.40,19,T
1697494945.6844258,106,0,60000,GPS_frame1,42.338609954999995,-71.08576496166667,6.053,1.3,328177.12074359506,4689479.691342027,222225.60,19,T
1697494945.8818994,107,0,80000,GPS_frame1,42.338609911666666,-71.085764955,6.044,1.3,328177.1211747809,4689479.686516718,222225.80,19,T
1697494946.0864396,108,0,0,GPS_frame1,42.338609868333336,-71.085764955,6.034,1.3,328177.12105675123,4689479.6817048825,222226.00,19,T
1697494946.28305,109,0,20000,GPS_frame1,42.33860983166666,-71.085764965,6.037,1.3,328177.1201330577,4689479.677653535,222226.20,19,T
1697494946.4864192,110,0,40000,GPS_frame1,42.33860981666667,-71.08576499166666,6.026,1.3,328177.11789533927,4689479.676041787,222226.40,19,T
1697494946.677754,111,0,60000,GPS_frame1,42.338609765,-71.085764985,6.024,1.3,328177.1183038292,4689479.670291127,222226.60,19,T
1697494946.8811274,112,0,80000,GPS_frame1,42.33860973166667,-71.08576496666666,6.011,1.3,328177.1197233782,4689479.666552667,222226.80,19,T
1697494947.0808914,113,0,0,GPS_frame1,42.338609685,-71.08576495666667,6.008,1.3,328177.12042009155,4689479.66135048,222227.00,19,T
1697494947.2803626,114,0,20000,GPS_frame1,42.338609633333334,-71.08576496833332,6.0,1.3,328177.1193182382,4689479.655636867,222227.20,19,T
1697494947.4822993,115,0,40000,GPS_frame1,42.338609551666664,-71.08576499166666,5.989,1.3,328177.1171735424,4689479.6466155555,222227.40,19,T
1697494947.6797626,116,0,60000,GPS_frame1,42.338609524999995,-71.08576497166668,5.989,1.3,328177.1187485532,4689479.64361401,222227.60,19,T
1697494947.879713,117,0,80000,GPS_frame1,42.338609475000005,-71.08576497833333,5.971,1.3,328177.11806315166,4689479.638075363,222227.80,19,T
1697494948.0839295,118,0,0,GPS_frame1,42.338609489999996,-71.08576499,5.973,1.3,328177.11714288045,4689479.639764573,222228.00,19,T
1697494948.2808087,119,0,20000,GPS_frame1,42.338609446666666,-71.08576498833332,5.97,1.3,328177.1171621583,4689479.634949368,222228.20,19,T
1697494948.4811094,120,0,40000,GPS_frame1,42.33860945833333,-71.085765005,5.962,1.3,328177.11582089565,4689479.636278544,222228.40,19,T
1697494948.6783218,121,0,60000,GPS_frame1,42.33860944,-71.08576498333333,5.963,1.3,328177.1175559099,4689479.634198982,222228.60,19,T
1697494948.8801904,122,0,80000,GPS_frame1,42.33860942333334,-71.08576500166667,5.955,1.3,328177.1160001707,4689479.632385325,222228.80,19,T
1697494949.0765777,123,0,0,GPS_frame1,42.33860943,-71.085764975,5.961,1.3,328177.1182151891,4689479.63307172,222229.00,19,T
1697494949.281754,124,0,20000,GPS_frame1,42.33860940166666,-71.08576498166667,5.954,1.3,328177.1175888024,4689479.629938991,222229.20,19,T
1697494949.4842694,125,0,40000,GPS_frame1,42.33860937333334,-71.08576499,5.953,1.3,328177.1168251082,4689479.626809631,222229.40,19,T
1697494949.675228,126,0,60000,GPS_frame1,42.338609356666666,-71.08576496666666,5.949,1.3,328177.1187019675,4689479.624911772,222229.60,19,T
1697494949.879435,127,0,80000,GPS_frame1,42.33860934999999,-71.08576495833333,5.95,1.3,328177.11937032803,4689479.62415465,222229.80,19,T
1697494950.0766196,128,0,0,GPS_frame1,42.338609325,-71.08576494666666,5.945,1.3,328177.12026335957,4689479.621355015,222230.00,19,T
1697494950.2820063,129,0,20000,GPS_frame1,42.33860928166667,-71.08576495666667,5.935,1.3,328177.11932150763,4689479.616563387,222230.20,19,T
1697494950.4789722,130,0,40000,GPS_frame1,42.338609246666664,-71.08576494333333,5.931,1.3,328177.12032460497,4689479.6126499595,222230.40,19,T
1697494950.6795497,131,0,60000,GPS_frame1,42.33860923666666,-71.08576496333333,5.926,1.3,328177.1186497229,4689479.611579951,222230.60,19,T
1697494950.8786926,132,0,80000,GPS_frame1,42.33860923,-71.08576494166667,5.93,1.3,328177.12041651225,4689479.610795884,222230.80,19,T
1697494951.0796359,133,0,0,GPS_frame1,42.338609213333335,-71.085764945,5.922,1.3,328177.1200965095,4689479.608951914,222231.00,19,T
1697494951.28247,134,0,20000,GPS_frame1,42.3386092,-71.08576494166667,5.916,1.3,328177.1203347994,4689479.607464613,222231.20,19,T
1697494951.4770315,135,0,40000,GPS_frame1,42.33860914499999,-71.085764935,5.908,1.3,328177.1207342101,4689479.6013438115,222231.40,19,T
1697494951.6801717,136,0,60000,GPS_frame1,42.33860907166666,-71.085764965,5.892,1.3,328177.1180629988,4689479.593261324,222231.60,19,T
1697494951.878601,137,0,80000,GPS_frame1,42.33860904666667,-71.085764985,5.892,1.3,328177.1163472603,4689479.590525682,222231.80,19,T
1697494952.0761611,138,0,0,GPS_frame1,42.33860899166666,-71.08576500666666,5.885,1.3,328177.11441250343,4689479.584462133,222232.00,19,T
1697494952.28528,139,0,20000,GPS_frame1,42.33860898,-71.08576502833333,5.88,1.3,328177.1125957763,4689479.583210422,222232.20,19,T
1697494952.4807422,140,0,40000,GPS_frame1,42.33860893666667,-71.08576504833333,5.868,1.3,328177.1108301021,4689479.578438999,222232.40,19,T
1697494952.6780524,141,0,60000,GPS_frame1,42.33860888166667,-71.08576504666667,5.865,1.3,328177.11081759864,4689479.572328303,222232.60,19,T
1697494952.8800247,142,0,80000,GPS_frame1,42.33860886166667,-71.08576512333335,5.859,1.3,328177.10444714804,4689479.570262379,222232.80,19,T
1697494953.08116,143,0,0,GPS_frame1,42.338608830000005,-71.08576512833334,5.854,1.3,328177.10394898546,4689479.56675614,222233.00,19,T
1697494953.2809248,144,0,20000,GPS_frame1,42.33860877833334,-71.08576511999999,5.848,1.3,328177.1044947788,4689479.561002112,222233.20,19,T
1697494953.4795437,145,0,40000,GPS_frame1,42.338608765,-71.08576515166666,5.844,1.3,328177.10184968973,4689479.559585537,222233.40,19,T
1697494953.6865776,146,0,60000,GPS_frame1,42.33860873666666,-71.08576511833333,5.844,1.3,328177.104518592,4689479.556371978,222233.60,19,T
1697494953.8770661,147,0,80000,GPS_frame1,42.33860868833334,-71.08576513333334,5.838,1.3,328177.10315120703,4689479.551035242,222233.80,19,T
1697494954.0779543,148,0,0,GPS_frame1,42.338608673333326,-71.08576516333332,5.835,1.3,328177.1006388839,4689479.549430227,222234.00,19,T
1697494954.2840588,149,0,20000,GPS_frame1,42.33860864333333,-71.08576518833334,5.83,1.3,328177.0984976122,4689479.5461494755,222234.20,19,T
1697494954.479034,150,0,40000,GPS_frame1,42.33860864666667,-71.08576521333333,5.828,1.3,328177.09644713695,4689479.546570136,222234.40,19,T
1697494954.6810417,151,0,60000,GPS_frame1,42.33860861666667,-71.08576521333333,5.825,1.3,328177.096365424,4689479.543238864,222234.60,19,T
1697494954.8806005,152,0,80000,GPS_frame1,42.33860858333334,-71.085765185,5.819,1.3,328177.0986087953,4689479.539480197,222234.80,19,T
1697494955.0827022,153,0,0,GPS_frame1,42.33860855166666,-71.08576521833334,5.816,1.3,328177.09577646723,4689479.536031211,222235.00,19,T
1697494955.2860672,154,0,20000,GPS_frame1,42.33860852666667,-71.08576522666667,5.811,1.3,328177.0950218544,4689479.5332719935,222235.20,19,T
1697494955.478152,155,0,40000,GPS_frame1,42.33860847833333,-71.08576522,5.806,1.3,328177.0954394214,4689479.527891473,222235.40,19,T
1697494955.6775324,156,0,60000,GPS_frame1,42.338608395,-71.08576517333333,5.803,1.3,328177.09905694786,4689479.518543638,222235.60,19,T
1697494955.8777516,157,0,80000,GPS_frame1,42.33860841166667,-71.08576525,5.796,1.3,328177.09278637054,4689479.520549269,222235.80,19,T
1697494956.077866,158,0,0,GPS_frame1,42.338608449999995,-71.08576530666666,5.785,1.3,328177.08822245256,4689479.524920403,222236.00,19,T
1697494956.2813296,159,0,20000,GPS_frame1,42.33860846666666,-71.08576534000001,5.767,1.3,328177.08552177093,4689479.526838469,222236.20,19,T
1697494956.48441,160,0,40000,GPS_frame1,42.338608443333335,-71.08576541833332,5.742,1.3,328177.07900494186,4689479.524405774,222236.40,19,T
1697494956.6781926,161,0,60000,GPS_frame1,42.33860840833333,-71.08576541000001,5.747,1.3,328177.079596127,4689479.52050245,222236.60,19,T
1697494956.8770092,162,0,80000,GPS_frame1,42.33860834666666,-71.08576535499999,5.732,1.3,328177.0839591872,4689479.513543694,222236.80,19,T
1697494957.0821996,163,0,0,GPS_frame1,42.33860829,-71.08576525833334,5.728,1.3,328177.0917684585,4689479.507055953,222237.00,19,T
1697494957.2830799,164,0,20000,GPS_frame1,42.33860824666667,-71.08576519500001,5.725,1.3,328177.0968679732,4689479.502116136,222237.20,19,T
1697494957.480122,165,0,40000,GPS_frame1,42.338608314999995,-71.08576523166667,5.719,1.3,328177.0940334147,4689479.509778125,222237.40,19,T
1697494957.6805382,166,0,60000,GPS_frame1,42.338608328333336,-71.08576530166667,5.696,1.3,328177.08830297156,4689479.511400145,222237.60,19,T
1697494957.87911,167,0,80000,GPS_frame1,42.338608310000005,-71.08576531166666,5.685,1.3,328177.0874292137,4689479.509384574,222237.80,19,T
1697494958.083165,168,0,0,GPS_frame1,42.33860827499999,-71.0857654,5.664,1.3,328177.08005678095,4689479.50567659,222238.00,19,T
1697494958.2800171,169,0,20000,GPS_frame1,42.33860827499999,-71.08576543000001,5.666,1.3,328177.0775853121,4689479.5057372125,222238.20,19,T
1697494958.4802067,170,0,40000,GPS_frame1,42.338608324999996,-71.08576551,5.658,1.3,328177.0711309201,4689479.511450994,222238.40,19,T
1697494958.6785853,171,0,60000,GPS_frame1,42.33860823500001,-71.08576550833332,5.654,1.3,328177.0710230849,4689479.501453812,222238.60,19,T
1697494958.8801394,172,0,80000,GPS_frame1,42.33860824166666,-71.08576555166665,5.644,1.3,328177.0674713476,4689479.50228166,222238.80,19,T
1697494959.0796149,173,0,0,GPS_frame1,42.33860820333333,-71.08576559,5.631,1.3,328177.06420894683,4689479.498102497,222239.00,19,T
1697494959.2813592,174,0,20000,GPS_frame1,42.338608156666666,-71.08576552833333,5.63,1.3,328177.06916207896,4689479.492795907,222239.20,19,T
1697494959.4825659,175,0,40000,GPS_frame1,42.33860816166666,-71.08576554833333,5.629,1.3,328177.0675280533,4689479.493391532,222239.40,19,T
1697494959.6797602,176,0,60000,GPS_frame1,42.33860818333333,-71.08576557666667,5.627,1.3,328177.06525290257,4689479.495854706,222239.60,19,T
1697494959.877323,177,0,80000,GPS_frame1,42.338608155,-71.085765545,5.618,1.3,328177.0677845016,4689479.492644515,222239.80,19,T
1697494960.0879927,178,0,0,GPS_frame1,42.33860811833333,-71.085765565,5.609,1.3,328177.06603698374,4689479.488613376,222240.00,19,T
1697494960.2825747,179,0,20000,GPS_frame1,42.338608103333335,-71.08576555333335,5.602,1.3,328177.0669572529,4689479.486924165,222240.20,19,T
1697494960.4759321,180,0,40000,GPS_frame1,42.33860807166668,-71.08576552333334,5.597,1.3,328177.06934246933,4689479.483347201,222240.40,19,T
1697494960.6815434,181,0,60000,GPS_frame1,42.338608075,-71.08576556333334,5.593,1.3,328177.06605625735,4689479.483798172,222240.60,19,T
1697494960.8778963,182,0,80000,GPS_frame1,42.33860808166667,-71.08576553500001,5.591,1.3,328177.06840857916,4689479.484481201,222240.80,19,T
1697494961.0759985,183,0,0,GPS_frame1,42.33860805999999,-71.08576556999999,5.587,1.3,328177.0654661874,4689479.482146007,222241.00,19,T
1697494961.2801917,184,0,20000,GPS_frame1,42.338608025,-71.08576554,5.58,1.3,328177.0678423225,4689479.478198902,222241.20,19,T
1697494961.480842,185,0,40000,GPS_frame1,42.33860801000001,-71.08576551833333,5.576,1.3,328177.0695864161,4689479.476489485,222241.40,19,T
1697494961.6792767,186,0,60000,GPS_frame1,42.33860800166667,-71.08576557333335,5.576,1.3,328177.0650326925,4689479.475675273,222241.60,19,T
1697494961.8797998,187,0,80000,GPS_frame1,42.33860797833333,-71.085765605,5.57,1.3,328177.0623603658,4689479.473148271,222241.80,19,T
1697494962.080831,188,0,0,GPS_frame1,42.33860797333333,-71.08576556999999,5.565,1.3,328177.0652301281,4689479.472522335,222242.00,19,T
1697494962.2800353,189,0,20000,GPS_frame1,42.338607925,-71.08576557166666,5.558,1.3,328177.06496117625,4689479.467158654,222242.20,19,T
1697494962.476427,190,0,40000,GPS_frame1,42.33860792,-71.08576558333333,5.554,1.3,328177.0639864318,4689479.4666270185,222242.40,19,T
